iihtáópahkimiksáakio'pa,iihtáópahkimiksáakio'p,,ohtáópahkimiksáakio'p,NA,"""@R.person.NULL@""",
iihtáópahkimiksáakio'pa,,%^SPomohtáópahkimiksáakihp,ohtáópahkimiksáakihp,NA,"""@D.person.NULL@""",
iihtáó'takaahkiaakio'pa,iihtáó'takaahkiaakio'p,,ohtáó'takaahkiaakio'p,NA,"""@R.person.NULL@""",
iihtáó'takaahkiaakio'pa,,%^SPomohtáó'takaahkiaakihp,ohtáó'takaahkiaakihp,NA,"""@D.person.NULL@""",
iihtáó'takio'pa,iihtáó'takio'p,,ohtáó'takio'p,NA,"""@R.person.NULL@""",
iihtáó'takio'pa,,%^SPomohtáó'takihp,ohtáó'takihp,NA,"""@D.person.NULL@""",
iihtáóttakio'pa,iihtáóttakio'p,,ohtáóttakio'p,NA,"""@R.person.NULL@""",
iihtáóttakio'pa,,%^SPomohtáóttakihp,ohtáóttakihp,NA,"""@D.person.NULL@""",
iihtawáámato'simao'pa,iihtawáámato'simao'p,,ohtawáámato'simao'p,NA,"""@R.person.NULL@""",
iihtawáámato'simao'pa,,%^SPomohtawáámato'simahp,ohtawáámato'simahp,NA,"""@D.person.NULL@""",
iihtawáí'tsinnakio'pa,iihtawáí'tsinnakio'p,,ohtawáí'tsinnakio'p,NA,"""@R.person.NULL@""",
iihtawáí'tsinnakio'pa,,%^SPomohtawáí'tsinnakihp,ohtawáí'tsinnakihp,NA,"""@D.person.NULL@""",
iihtawáóniaakio'pa,iihtawáóniaakio'p,,ohtawáóniaakio'p,NA,"""@R.person.NULL@""",
iihtawáóniaakio'pa,,%^SPomohtawáóniaakihp,ohtawáóniaakihp,NA,"""@D.person.NULL@""",
iihtáyiyaahkiaakio'pa,iihtáyiyaahkiaakio'p,,ohtáyiyaahkiaakio'p,NA,"""@R.person.NULL@""",
iihtáyiyaahkiaakio'pa,,%^SPomohtáyiyaahkiaakihp,ohtáyiyaahkiaakihp,NA,"""@D.person.NULL@""",
iihtsíístapipaitapiiyo'pa,iihtsíístapipaitapiiyo'p,,ohtsíístapipaitapiiyo'p,NA,"""@R.person.NULL@""",
iihtsíístapipaitapiiyo'pa,,%^SPomohtsíístapipaitapiiyihp,ohtsíístapipaitapiiyihp,NA,"""@D.person.NULL@""",
iihtsipáítapiiyo'pa,iihtsipáítapiiyo'p,,ohtsipáítapiiyo'p,NA,"""@R.person.NULL@""",
iihtsipáítapiiyo'pa,,%^SPomohtsipáítapiiyihp,ohtsipáítapiiyihp,NA,"""@D.person.NULL@""",
iihtsipóísstao'takio'pa,iihtsipóísstao'takio'p,,ohtsipóísstao'takio'p,NA,"""@R.person.NULL@""",
iihtsipóísstao'takio'pa,,%^SPomohtsipóísstao'takihp,ohtsipóísstao'takihp,NA,"""@D.person.NULL@""",
iihtsistsíípisskio'pa,iihtsistsíípisskio'p,,ohtsistsíípisskio'p,NA,"""@R.person.NULL@""",
iihtsistsíípisskio'pa,,%^SPomohtsistsíípisskihp,ohtsistsíípisskihp,NA,"""@D.person.NULL@""",
ííkayaisaisttoowa,ííkayaisaisttoo,ííkayaisaisttoo,ííkayaisaisttoo,NA,,
iikó'siwa,iikó'si,iikó'si,iikó'si,NA,,"cf oko'si?; pers, elsewhere assumed"
ii'ksskawa,ii'ksska,ii'ksska,ii'ksska,NA,,?
ii'ksskitawa,ii'ksskita,ii'ksskita,ii'ksskita,NA,,"i2 unknown; pers, elsewhere assumed"
iimáápitsiwa,iimáápitsi,iimáápitsi,iimáápitsi,NA_IM,,elsewhere assumed
iimahkáyiiwa,iimahkáyii,iimahkáyii,iimahkáyii,NA,,"pers, elsewhere assumed"
íímahkihkinaawa,íímahkihkinaa,omahkihkinaa,omahkihkinaa,NA,,
iimáóhkominniiksiiniwa,iimáóhkominniiksiini,iimáóhkominniiksiini,iimáóhkominniiksiini,NA,,"pers, elsewhere assumed"
iimáóhksiipssiwa,iimáóhksiipssi,iimáóhksiipssi,iimáóhksiipssi,NA,,proper
iinísskimma,iinísskimm,iinísskimm,iinísskimm,NA,,"pers, elsewhere assumed"
iinííwa,iiníí,iiníí,iiníí,NA_IM,,
iinóhpinsoyiiwa,iinóhpinsoyii,iinóhpinsoyii,iinóhpinsoyii,NA,,"pers, elsewhere assumed"
iipakssoa'tsimio'pa,iipakssoa'tsimio'p,iipakssoa'tsimio'p,iipakssoa'tsimio'p,NA,,"pers, elsewhere assumed"
iipisówaahsa,iipisówaahs,iipisówaahs,iipisówaahs,NA,,
iipisówaahsa,iipisówaahs,opisówaahs,opisówaahs,NA,,pers assumed
iisisoka'simiiksiwa,iisisoka'simiiksi,iisisoka'simiiksi,iisisoka'simiiksi,NA,,proper; plural
yiistapipaitapiiyiwa,yi2istapipaitapiiyi,yi2istapipaitapiiyi,yi2istapipaitapiiyi,NA,,
iitáíkkakoyisstao'pa,iitáíkkakoyisstao'p,,itáíkkakoyisstao'p,NA,,"""@R.person.NULL@"""
iitáíkkakoyisstao'pa,,itáíkkakoyisstahp,itáíkkakoyisstahp,NA,,"""@D.person.NULL@"""
iitáíksistokomssakio'pa,iitáíksistokomssakio'p,,itáíksistokomssakio'p,NA,,"""@R.person.NULL@"""
iitáíksistokomssakio'pa,,itáíksistokomssakihp,itáíksistokomssakihp,NA,,"""@D.person.NULL@"""
iitáínnihtao'pa,iitáínnihtao'p,,itáínnihtao'p,NA,,"""@R.person.NULL@"""
iitáínnihtao'pa,,itáínnihtahp,itáínnihtahp,NA,,"""@D.person.NULL@"""
iitáípisao'pa,iitáípisao'p,,itáípisao'p,NA,,"""@R.person.NULL@"""
iitáípisao'pa,,itáípisahp,itáípisahp,NA,,"""@D.person.NULL@"""
iitáísaamia'yao'pa,iitáísaamia'yao'p,,itáísaamia'yao'p,NA,,"""@R.person.NULL@"""
iitáísaamia'yao'pa,,itáísaamia'yahp,itáísaamia'yahp,NA,,"""@D.person.NULL@"""
iitáísapahtsimao'pa,iitáísapahtsimao'p,,itáísapahtsimao'p,NA,,"""@R.person.NULL@"""
iitáísapahtsimao'pa,,itáísapahtsimahp,itáísapahtsimahp,NA,,"""@D.person.NULL@"""
iitáísapiistsinimao'pa,iitáísapiistsinimao'p,,itáísapiistsinimao'p,NA,,"""@R.person.NULL@"""
iitáísapiistsinimao'pa,,itáísapiistsinimahp,itáísapiistsinimahp,NA,,"""@D.person.NULL@"""
iitáísapikkákoyisstao'pa,iitáísapikkákoyisstao'p,,itáísapikkákoyisstao'p,NA,,"""@R.person.NULL@"""
iitáísapikkákoyisstao'pa,,itáísapikkákoyisstahp,itáísapikkákoyisstahp,NA,,"""@D.person.NULL@"""
iitáísapinnihtao'pa,iitáísapinnihtao'p,,itáísapinnihtao'p,NA,,"""@R.person.NULL@"""
iitáísapinnihtao'pa,,itáísapinnihtahp,itáísapinnihtahp,NA,,"""@D.person.NULL@"""
iitáísapiooyo'so'pa,iitáísapiooyo'so'p,,itáísapiooyo'so'p,NA,,"""@R.person.NULL@"""
iitáísapiooyo'so'pa,,itáísapiooyo'ssp,itáísapiooyo'ssp,NA,,"""@D.person.NULL@"""
iitáísápohkimao'pa,iitáísápohkimao'p,,itáísápohkimao'p,NA,,"""@R.person.NULL@"""
iitáísápohkimao'pa,,itáísápohkimahp,itáísápohkimahp,NA,,"""@D.person.NULL@"""
iitáísapópaoo'pa,iitáísapópaoo'p,,itáísapópaoo'p,NA,,"""@R.person.NULL@"""
iitáísapópaoo'pa,,itáísapópaohp,itáísapópaohp,NA,,"""@D.person.NULL@"""
iitáísapssoi'sstahkimao'pa,iitáísapssoi'sstahkimao'p,,itáísapssoi'sstahkimao'p,NA,,"""@R.person.NULL@"""
iitáísapssoi'sstahkimao'pa,,itáísapssoi'sstahkimahp,itáísapssoi'sstahkimahp,NA,,"""@D.person.NULL@"""
iitáísapsssiiststakio'pa,iitáísapsssiiststakio'p,,itáísapsssiiststakio'p,NA,,"""@R.person.NULL@"""
iitáísapsssiiststakio'pa,,itáísapsssiiststakihp,itáísapsssiiststakihp,NA,,"""@D.person.NULL@"""
iitáísooko'so'pa,iitáísooko'so'p,,itáísooko'so'p,NA,,"""@R.person.NULL@"""
iitáísooko'so'pa,,itáísooko'ssp,itáísooko'ssp,NA,,"""@D.person.NULL@"""
iitáísskimao'pa,iitáísskimao'p,,itáísskimao'p,NA,,"""@R.person.NULL@"""
iitáísskimao'pa,,itáísskimahp,itáísskimahp,NA,,"""@D.person.NULL@"""
iitáísstoyihtakio'pa,iitáísstoyihtakio'p,,itáísstoyihtakio'p,NA,,"""@R.person.NULL@"""
iitáísstoyihtakio'pa,,itáísstoyihtakihp,itáísstoyihtakihp,NA,,"""@D.person.NULL@"""
iitáóhkipistao'pa,iitáóhkipistao'p,,itáóhkipistao'p,NA,,"""@R.person.NULL@"""
iitáóhkipistao'pa,,itáóhkipistahp,itáóhkipistahp,NA,,"""@D.person.NULL@"""
iitáókstsimao'pa,iitáókstsimao'p,,itáókstsimao'p,NA,,"""@R.person.NULL@"""
iitáókstsimao'pa,,itáókstsimahp,itáókstsimahp,NA,,"""@D.person.NULL@"""
iitawáakohsimao'pa,iitawáakohsimao'p,,itawáakohsimao'p,NA,,"""@R.person.NULL@"""
iitawáakohsimao'pa,,itawáakohsimahp,itawáakohsimahp,NA,,"""@D.person.NULL@"""
iitawáí'pihtakio'pa,iitawáí'pihtakio'p,,itawáí'pihtakio'p,NA,,"""@R.person.NULL@"""
iitawáí'pihtakio'pa,,itawáí'pihtakihp,itawáí'pihtakihp,NA,,"""@D.person.NULL@"""
iitawanssawa,iitawanssa,otawanssa,otawanssa,NA,,elsewhere assumed
iitsisóóminnio'pa,iitsisóóminnio'p,,itsisóóminnio'p,NA,,"""@R.person.NULL@"""
iitsisóóminnio'pa,,itsisóóminnihp,itsisóóminnihp,NA,,"""@D.person.NULL@"""
íítskinaiksiwa,íítskinaiksi,íítskinaiksi,íítskinaiksi,NA,,proper; plural
iiyikoyáápiikoana,iiyikoyáápiikoan2,iiyikoyáápiikoan2,iiyikoyáápiikoan2,NA,,"pers, elsewhere assumed"
iiyo'kiaawa,iiyo'kiaa,iiyo'kiaa,iiyo'kiaa,NA,,
ikákksaapiikoana,i2kákksaapiikoan2,i2kákksaapiikoan2,i2kákksaapiikoan2,NA,,"pers, elsewhere assumed"
íkasskiniwa,íkasskini,íkasskini,íkasskini,NA,,proper
i'kayssiwa,i'kayssi,i'kayssi,i'kayssi,NA,,"i2 unknown; pers, elsewhere assumed"
ikkákima'tsisa,ikkákima'tsis2,ikkákima'tsis2,ikkákima'tsis2,NA,,elsewhere assumed
ikkaksaapiikoana,i2kkaksaapiikoan2,i2kkaksaapiikoan2,i2kkaksaapiikoan2,NA,,cf ikákkaapiikoan
ikkatsimaisstookiwa,i2kkatsimaisstooki,i2kkatsimaisstooki,i2kkatsimaisstooki,NA,,"pers, elsewhere assumed"
ikkiaakia'tsisa,i2kkiaakia'tsis2,i2kkiaakia'tsis2,i2kkiaakia'tsis2,NA,,
ikkia'tsisa,i2kkia'tsis2,i2kkia'tsis2,i2kkia'tsis2,NA,,
ikkiniohpokona,i2kkiniohpokon2,i2kkiniohpokon2,i2kkiniohpokon2,NA,,
ikksipóóhko'sa,ikksipóóhko's,ikksipóóhko's,ikksipóóhko's,NA,,i2 unknown
ikkstáínaka'siwa,i2kkstáínaka'si,i2kkstáínaka'si,i2kkstáínaka'si,NA,,
ikkstsskiómitaawa,i2kkstsskiómitaa,i2kkstsskiómitaa,i2kkstsskiómitaa,NA_IM,,im assumed
ikohkiaapittaa'tsisa,i2kohkiaapittaa'tsis2,i2kohkiaapittaa'tsis2,i2kohkiaapittaa'tsis2,NA,,
iko'siwa,iko'si,iko'si,iko'si,NA,,cf iiko'si?
i'kotsóómiiwa,i'kotsóómii,i'kotsóómii,i'kotsóómii,NA,,"pers, elsewhere assumed"
iksamáóniipokaawa,i2ksamáóniipokaa,i2ksamáóniipokaa,i2ksamáóniipokaa,NA,,
i'ksisakomma,i'ksisakomm,i'ksisakomm,i'ksisakomm,NA,,"i2 unknown; pers, elsewhere assumed"
iksowá'pomaahkaawa,iksowá'pomaahkaa,iksowá'pomaahkaa,iksowá'pomaahkaa,NA,,i2 unknown
iksstsoohkinna,iksstsoohkinn,%^SPiksstsoohkinn,iksstsoohkinn,NA,,elsewhere assumed
imiihkayiiwa,imiihkayii,imiihkayii,imiihkayii,NA,,"pers, elsewhere assumed"
imitaawa,imitaa,omitaa,omitaa,NA_IM,,
imitaikoana,imitaikoan2,omitaikoan2,omitaikoan2,NA,,elsewhere assumed
imitáó'koma,imitáó'kom,imitáó'kom,imitáó'kom,NA,,cf imitaa?
immoki'kaa'tsisa,i2mmoki'kaa'tsis2,i2mmoki'kaa'tsis2,i2mmoki'kaa'tsis2,NA,,
immoyaana,i2mmoyaan,i2mmoyaan,i2mmoyaan,NA,,pers assumed
immoyáapasstaamiinaamma,i2mmoyáapasstaamiinaamm,i2mmoyáapasstaamiinaamm,i2mmoyáapasstaamiinaamm,NA,,cf immoyaan
immoyíítapiwa,i2mmoyíítapi,i2mmoyíítapi,i2mmoyíítapi,NA,,cf immoyaan
immoyissksisiwa,i2mmoyissksisi,i2mmoyissksisi,i2mmoyissksisi,NA,,cf immoyaan; proper
inaana,inaan,inaan,inaan,NA,,i2 unknown
i'nakánao'kssiwa,i2'nakánao'kssi,i2'nakánao'kssi,i2'nakánao'kssi,NA,,"cf i'nak; pers, elsewhere assumed"
i'naksiiksiwa,i2'naksiiksi,i2'naksiiksi,i2'naksiiksi,NA,,"proper; plural; pers, elsewhere assumed"
i'naksípokaawa,i2'naksípokaa,i2'naksípokaa,i2'naksípokaa,NA_IM,,elsewhere assumed
i'náksiyiiksiwa,i2'náksiyiiksi,i2'náksiyiiksi,i2'náksiyiiksi,NA,,"proper; plural; pers, elsewhere assumed"
innoisayiino'toawa,i2nnoisayiino'toa,i2nnoisayiino'toa,i2nnoisayiino'toa,NA,,cf inno
innóísttoaniwa,i2nnóísttoani,i2nnóísttoani,i2nnóísttoani,NA,,"cf inno, isttoan; n2 unknown"
innóóhksisiiwa,i2nnóóhksisii,i2nnóóhksisii,i2nnóóhksisii,NA,,
innoohpokona,i2nnoohpokon2,i2nnoohpokon2,i2nnoohpokon2,NA,,"pers, elsewhere assumed"
innóóhsoyisa,i2nnóóhsoyis2,i2nnóóhsoyis2,i2nnóóhsoyis2,NA,,elsewhere assumed
i'nokáá'tsisa,i2'nokáá'tsis2,i2'nokáá'tsis2,i2'nokáá'tsis2,NA,,pers assumed
ipahtsikaawa'niwa,ipahtsikaawa'ni,ipahtsikaawa'ni,ipahtsikaawa'ni,NA,,"pers, elsewhere assumed"
ipákkohtamma,i2pákkohtamm,i2pákkohtamm,i2pákkohtamm,NA,,inital deletion?
ipióówoowana,opióówoowan,%^SPipióówoowan,ipióówoowan,NA,,"i2 unknown, elsewhere assumed, NAD?"
ippotsíísoohsa'tsisa,i2ppotsíísoohsa'tsis2,i2ppotsíísoohsa'tsis2,i2ppotsíísoohsa'tsis2,NA,,"pers, elsewhere assumed"
ipsstsstsiiwa,i2psstsstsii,i2psstsstsii,i2psstsstsii,NA,,"pers, elsewhere assumed"
isa'kinoohsatahpa,isa'kinoohsatahp,sa'kinoohsatahp,sa'kinoohsatahp,NA,,
isapiiksoohsa'tsisa,sapiiksoohsa'tsis2,%^SPisapiiksoohsa'tsis2,sapiiksoohsa'tsis2,NA,,
issapówa,issapó,issapó,issapó,NA,,proper
issikaokayiwa,issikaokayi,issikaokayi,issikaokayi,NA,,"i2 unknown; pers, elsewhere assumed"
issikotoyiwa,issikotoyi,issikotoyi,issikotoyi,NA,,"i2 unknown; pers, elsewhere assumed"
issistsáakiiwa,i2ssistsáakii,i2ssistsáakii,i2ssistsáakii,NA,,cf issistsii
issitsimaana,issitsimaan,ssitsimaan,ssitsimaan,NA,,elsewhere assumed
isska,issk,%^SPoohk,ohk,NA,,
isskimáa'tsisa,isskimáa'tsis2,sskimáa'tsis2,sskimáa'tsis2,NA,,
isskitsíísainaka'siwa,isskitsíísainaka'si,isskitsíísainaka'si,isskitsíísainaka'si,NA,,"pers, elsewhere assumed"
isskoohtaka,isskoohtak,isskoohtak,isskoohtak,NA,,"pers, elsewhere assumed"
ísskoyipistaa'tsisa,ísskoyipistaa'tsis2,ísskoyipistaa'tsis2,ísskoyipistaa'tsis2,NA,,elsewhere assumed
issksíísainaka'siwa,issksíísainaka'si,issksíísainaka'si,issksíísainaka'si,NA,,cf yissk vehicle?
isskssíínaawa,isskssíínaa,sskssíínaa,sskssíínaa,NA,,pers assumed
isskssiinaiinikimma,isskssiinaiinikimm,sskssiinaiinikimm,sskssiinaiinikimm,NA,,pers assumed
isskssiinaisimiiksiwa,isskssiinaisimiiksi,isskssiinaisimiiksi,isskssiinaisimiiksi,NA,,proper; plural
issoyiwa,issoyi,issoyi,issoyi,NA,,"pers, elsewhere assumed"
isspaysstoowa,isspaysstoo,isspaysstoo,isspaysstoo,NA,,"pers, elsewhere assumed"
isspiksisttohksaana,isspiksisttohksaan,sspiksisttohksaan,sspiksisttohksaan,NA,,cf sspik
isstááato'sa,isstááato's,isstááato's,isstááato's,NA,,proper
isstahpikssiwa,isstahpikssi,sstahpikssi,sstahpikssi,NA,,cf sstahpikssi
isstahtsikímaa'tsisa,isstahtsikímaa'tsis2,sstahtsikímaa'tsis2,sstahtsikímaa'tsis2,NA,,
isstahtsimaa'tsisa,isstahtsimaa'tsis2,sstahtsimaa'tsis2,sstahtsimaa'tsis2,NA,,elsewhere assumed
isstoyiisisttsiwa,isstoyiisisttsi,sstoyiisisttsi,sstoyiisisttsi,NA,,cf sstoyii
isstsáínaka'siwa,isstsáínaka'si,sstsáínaka'si,sstsáínaka'si,NA,,cf isstsiiyainaka'si
isstsíísoota'siwa,isstsíísoota'si,isstsíísoota'si,isstsíísoota'si,NA,,CN?
isstsiiyainaka'siwa,isstsiiyainaka'si,sstsiiyainaka'si,sstsiiyainaka'si,NA,,CN?
ísstsí'kiniipitsiwa,ísstsí'kiniipitsi,ísstsí'kiniipitsi,ísstsí'kiniipitsi,NA,,"pers, elsewhere assumed"
isstsimamsskaapoowa,isstsimamsskaapoo,isstsimamsskaapoo,isstsimamsskaapoo,NA,,"pers, elsewhere assumed"
isttoána,i2sttoán2,%^SPottoán2,i2sttoán2,NA,,
isttohksaana,i2sttohksaan,i2sttohksaan,i2sttohksaan,NA,,cf isttohki
isttsiipaokayiiwa,i2sttsiipaokayii,i2sttsiipaokayii,i2sttsiipaokayii,NA,,cf isttsiip
isttsiipihkiniinaawa,i2sttsiipihkiniinaa,i2sttsiipihkiniinaa,i2sttsiipihkiniinaa,NA,,cf isttsiip
isttsikítsisa,i2sttsikítsis2,i2sttsikítsis2,i2sttsikítsis2,NA,,cf isttsikítsikin
isttstsáápikimma,i2sttstsáápikimm,i2sttstsáápikimm,i2sttstsáápikimm,NA,,cf issttstsissii
isttstsissiiwa,i2sttstsissii,i2sttstsissii,i2sttstsissii,NA,,cf issttstsissii
ito'kskawa,ito'kska,ito'kska,ito'kska,NA,,
itsiinohksikanikimma,itsiinohksikanikimm,itsiinohksikanikimm,itsiinohksikanikimm,NA,,i2 unknown (might be it-)
iyinnakiikoana,iyi2nakiikoan2,yi2nakiikoan2,yi2nakiikoan2,NA,,cf yinnaki
iyi'tayimmiwa,iyi2'tayimmi,yi2'tayimmi,yi2'tayimmi,NA,,pers assumed
kaahksikawa,kaahksika,i2kaahksika,i2kaahksika,NA,,cf ikahkainnimaa
kaahtomáána,kaahtomáán,%^SPi2kaahtomáán,i2kahtomáán,NA,,cf ikahtomaa
kaahtomina,kaahtomin2,%^SPi2kahtomin2,i2kahtomin2,NA,,
kaanaisskiinaawa,kaanaisskiinaa,i2kanaisskiinaa,i2kanaisskiinaa,NA,,pers assumed
kaawá'pomaahkaawa,kaawá'pomaahkaa,i2kaawá'pomaahkaa,i2kaawá'pomaahkaa,NA,,cf ikaawoo
kááyiiwa,kááyii,ohkááyii,ohkááyii,NA,,pers assumed
kaaysskááhpa,kaaysskááhp,ohkaysskááhp,ohkaysskááhp,NA,,cf kaayiis
kááy'sspaawa,kááy'sspaa,kááy'sspaa,kááy'sspaa,NA,,proper
káínaawa,káínaa,káínaa,káínaa,NA,,proper
káínaiwa,káínai,káínai,káínai,NA,,proper
kákanottsstookiiwa,kákanottsstookii,i2kákanottsstookii,i2kákanottsstookii,NA,,"cf kakanott, ikako"
kakató'siwa,kakató'si,i2kakató'si,i2kakató'si,NA,,pers assumed
kakkoowa,kakkoo,i2kakkoo,i2kakkoo,NA,,i2 assumed?
káksaakina,káksaakin,ohkáksaakin,ohkáksaakin,NA,,
káksaakina,káksaakin2,ohkáksaakin2,ohkáksaakin2,NA,,
ka'ksimóyiitapiwa,ka'ksimóyiitapi,ika'ksimóyiitapi,ika'ksimóyiitapi,NA,,"proper, i2 unknown"
kamó'siipitsiwa,kamó'siipitsi,i2kamó'siipitsi,i2kamó'siipitsi,NA,,cf ikamo'si
kamó'siwa,kamó'si,i2kamó'si,i2kamó'si,NA,,cf ikamo'si
kanákkááatsiwa,kanákkááatsi,ohkanákkááatsi,ohkanákkááatsi,NA,,cf ohkana assumed
kanáttsoomitaawa,kanáttsoomitaa,ohkanáttsoomitaa,ohkanáttsoomitaa,NA,,
kaniksimma,kaniksimm,i2kaniksimm,i2kaniksimm,NA,,cf kaniksi
kapaama,kapaam,%^SPikapaam,ikapaam,NA,,i2 unknown
kátai'poyiwa,i2kátai'poyi,i2kátai'poyi,i2kátai'poyi,NA,,cf kata'; SP unknown
kátao'mawáakííwa'siwa,i2kátao'mawáakííwa'si,i2kátao'mawáakííwa'si,i2kátao'mawáakííwa'si,NA,,cf kata'; SP unknown
kátao'ohkiimiwa,i2kátao'ohkiimi,i2kátao'ohkiimi,i2kátao'ohkiimi,NA,,cf kata'; SP unknown
káta'yaohkiimiwa,i2káta'yaohkiimi,i2káta'yaohkiimi,i2káta'yaohkiimi,NA,,cf kata'; SP unknown
káta'yayimmiwa,i2káta'yayimmi,i2káta'yayimmi,i2káta'yayimmi,NA,,cf kata'; SP unknown; proper
kata'yoohtsimiwa,i2kata'yoohtsimi,i2kata'yoohtsimi,i2kata'yoohtsimi,NA,,cf kata'; SP unknown
katoyísa,katoyís2,i2katoyís2,i2katoyís2,NA,,i2 assumed?
kátoyissa,kátoyiss,i2kátoyiss,i2kátoyiss,NA,,i2 assumed?
katsiiksiwa,katsiiksi,katsiiksi,katsiiksi,NA,,cf ohkatsii?
katsistoyiikoana,katsistoyiikoan2,katsistoyiikoan2,katsistoyiikoan2,NA,,?
kayikkao'kiikina,kayikkao'kiikin2,kayikkao'kiikin2,kayikkao'kiikin2,NA,,proper
kiááyootokisa,kiááyootokis2,kiááyootokis2,kiááyootokis2,NA,,cf kiaayo
kiááyowa,kiááyo,ohkiááyo,ohkiááyo,NA,,
kiihtsipimiitapiwa,kiihtsipimiitapi,i2kiihtsipimiitapi,i2kiihtsipimiitapi,NA,,i2 assumed?
kííhtsípimiota'siwa,kííhtsípimiota'si,%^SPi2kííhtsípimiota'si,i2kííhtsípimiota'si,NA,,i2 assumed?
kííhtsípimisa'aiwa,kííhtsípimisa'ai,i2kííhtsípimisa'ai,i2kííhtsípimisa'ai,NA,,i2 assumed?
kiihtsipimiwa,kiihtsipimi,%^SPi2kiihtsipimi,i2kiihtsipimi,NA,,SP assumed cf kiihtsipimiota'si
kiipáánao'kssiwa,kiipáánao'kssi,i2kiipáánao'kssi,i2kiipáánao'kssi,NA,,cf omahksikiipippo
kíítohkomiiwa,kíítohkomii,i2kíítohkomii,i2kíítohkomii,NA,,i2 assumed?
kíítokiiwa,kíítokii,i2kíítokii,i2kíítokii,NA,,i2 assumed?
kiitsípitsikayiiwa,kiitsípitsikayii,i2kiitsípitsikayii,i2kiitsípitsikayii,NA,,i2 assumed?
kímmatá'piaapiikoana,kímmatá'piaapiikoan2,i2kímmatá'piaapiikoan2,i2kímmatá'piaapiikoan2,NA,,cf ikimmata'pssi
kímmata'pssiwa,kímmata'pssi,i2kímmata'pssi,i2kímmata'pssi,NA,,cf ikimmata'pssi
kinííwa,kiníí,ohkiníí,ohkiníí,NA,,cf saokiohkiniiksi
kinsstóókipssa'tsisa,kinsstóókipssa'tsis2,i2kinsstóókipssa'tsis2,i2kinsstóókipssa'tsis2,NA,,cf ikinssi
kipitáaakiiwa,kipitáaakii,i2ppitáaakii,i2ppitáaakii,NA,,"cf kipita, pers assumed"
kipitáípokaawa,kipitáípokaa,i2ppitáípokaa,i2ppitáípokaa,NA,,"cf kipita, pers assumed"
kippiaapiwa,kippiaapi,i2kippiaapi,i2kippiaapi,NA,,cf ikipp
kitsisomahkokata,kitsisomahkokatawa,i2kitsisomahkokata,i2kitsisomahkokata,NA,,i2 assumed?
kitssí'tsomma,kitssí'tsomm,i2kitssí'tsomm,i2kitssí'tsomm,NA,,i2 assumed?
ki'sómma,ki'sómm,i2ki'sómm,i2ki'sómm,NA,,"cf ko'komiki'somma, i2 assumed"
ko'komiki'somma,ko'komiki'somm,i2ko'komiki'somm,i2ko'komiki'somm,NA,,cf iko'ko
komáápinssina,komáápinssin2,%^SPohkomáápinssin2,ohkomáápinssin2,NA,,elsewhere assumed
komonóítapiikoana,komonóítapiikoan2,ohkomonóítapiikoan2,ohkomonóítapiikoan2,NA,,proper; cf komono
kómmoyo'kstsiikinakimma,kómmoyo'kstsiikinakimm,i2kómmoyo'kstsiikinakimm,i2kómmoyo'kstsiikinakimm,NA,,i2 assumed?
koona,koon,i2koon,i2koon,NA,,i2 assumed?
kootsaakiiyi'taawa,kootsaakiiyi'taa,i2kootsaakiiyi'taa,i2kootsaakiiyi'taa,NA,,"proper, i2 assumed cf ikottsaaki"
kopottssksisiwa,kopottssksisi,i2kopottssksisi,i2kopottssksisi,NA,,i2 assumed?
ko'sa,ko's,%^SPoohko's,ohko's,NA,,
kottonáaikoana,kottonáaikoan2,,,NA,,proper
kottonaa'wa,kottonaa',,,NA,,proper
ksaahkomma,ksaahkomm,sksaahkomm,i2ksaahkomm,NA,,cf ksaahkoiikimsskomo
ksaamá'pssina,ksaamá'pssin2,%^SPi2ksaamá'pssin2,i2ksaamá'pssin2,NA,,cf iksama'pssi i2 assumed?
ksiiniwa,ksiini,i2ksiini,i2ksiini,NA,,i2 assumed?
ksiistsikoma,ksiistsikom,i2ksistsikom,i2ksistsikom,NA,,cf ksiistsikomsstaan
ksiistsikómipi'kssiiwa,ksiistsikómipi'kssii,i2ksistsikómipi'kssii,i2ksistsikómipi'kssii,NA,,proper
ksikkapiitaipanikimma,ksikkapiitaipanikimm,i2ksikkapiitaipanikimm,i2ksikkapiitaipanikimm,NA,,cf ksikk
ksíkka'sa,ksíkka's,i2ksíkka's,i2ksíkka's,NA,,pers assumed
ksikkihkíniwa,ksikkihkíni,i2ksikkihkíni,i2ksikkihkíni,NA,,cf ksikk
ksikkómahkayiiwa,ksikkómahkayii,i2ksikkómahkayii,i2ksikkómahkayii,NA,,cf ksikk
ksikksisóka'simiwa,ksikksisóka'simi,i2ksikksisóka'simi,i2ksikksisóka'simi,NA,,proper; cf ksikk
ksina'oowa,ksina'oo,ohksina'oo,ohksina'oo,NA,,pers assumed
ksippotsíkamaana,ksippotsíkamaan,i2ksippotsíkamaan,i2ksippotsíkamaan,NA,,i2 assumed?
ksisaiki'taana,ksisaiki'taan,%^SPi2ksisaiki'taan,i2ksisaiki'taan,NA,,cf ksisááki'taan NI
ksisíísa,ksisíís2,ohksisíís2,ohksisíís2,NA,,pers assumed
ksisísttsomo'kiwa,ksisísttsomo'ki,i2ksisísttsomo'ki,i2ksisísttsomo'ki,NA,,proper; cf iksisaiiki
